starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 27 14:20:05 2016	1453900805	1	267	268	267
Wed Jan 27 14:20:05 2016	1453900805	1	279	280	279
Wed Jan 27 14:20:05 2016	1453900805	1	315	316	315
Wed Jan 27 14:20:05 2016	1453900805	1	330	331	330
Wed Jan 27 14:20:05 2016	1453900805	1	362	363	361
Wed Jan 27 14:20:05 2016	1453900805	1	373	374	373
Wed Jan 27 14:20:05 2016	1453900805	1	408	409	407
Wed Jan 27 14:20:05 2016	1453900805	1	421	422	420
Wed Jan 27 14:20:05 2016	1453900805	1	453	454	453
Wed Jan 27 14:20:05 2016	1453900805	1	469	471	469
Wed Jan 27 14:20:05 2016	1453900805	2	500	502	500
Wed Jan 27 14:20:05 2016	1453900805	2	517	519	517
Wed Jan 27 14:20:05 2016	1453900805	2	547	549	547
Wed Jan 27 14:20:05 2016	1453900805	2	564	566	564
Wed Jan 27 14:20:05 2016	1453900805	2	593	595	593
Wed Jan 27 14:20:05 2016	1453900805	2	613	615	613
Wed Jan 27 14:20:05 2016	1453900805	2	640	642	640
Wed Jan 27 14:20:05 2016	1453900805	2	659	660	659
Wed Jan 27 14:20:05 2016	1453900805	2	687	689	687
Wed Jan 27 14:20:05 2016	1453900805	2	704	706	704
Wed Jan 27 14:20:05 2016	1453900805	2	735	737	734
Wed Jan 27 14:20:05 2016	1453900805	2	756	758	756
Wed Jan 27 14:20:05 2016	1453900805	2	782	784	782
Wed Jan 27 14:20:05 2016	1453900805	2	806	808	806
Wed Jan 27 14:20:05 2016	1453900805	2	830	832	830
Wed Jan 27 14:20:05 2016	1453900805	2	849	852	849
Wed Jan 27 14:20:05 2016	1453900805	2	890	892	890
Wed Jan 27 14:20:05 2016	1453900805	2	918	920	918
Wed Jan 27 14:20:05 2016	1453900805	2	948	950	947
Wed Jan 27 14:20:05 2016	1453900805	2	966	968	966
Wed Jan 27 14:20:05 2016	1453900805	2	989	991	989
Wed Jan 27 14:20:05 2016	1453900805	2	1026	1029	1026
Wed Jan 27 14:20:05 2016	1453900805	2	1029	1032	1029
Wed Jan 27 14:20:05 2016	1453900805	2	1059	1061	1059
Wed Jan 27 14:20:05 2016	1453900805	2	1101	1103	1101
Wed Jan 27 14:20:05 2016	1453900805	2	1102	1104	1102
Wed Jan 27 14:20:05 2016	1453900805	3	1127	1130	1127
Wed Jan 27 14:20:05 2016	1453900805	3	1178	1181	1178
Wed Jan 27 14:20:05 2016	1453900805	3	1181	1183	1181
Wed Jan 27 14:20:05 2016	1453900805	3	1185	1188	1185
Wed Jan 27 14:20:05 2016	1453900805	3	1252	1254	1252
Wed Jan 27 14:20:05 2016	1453900805	3	1263	1265	1263
Wed Jan 27 14:20:05 2016	1453900805	3	1275	1278	1275
Wed Jan 27 14:20:05 2016	1453900805	3	1314	1317	1314
Wed Jan 27 14:20:05 2016	1453900805	3	1345	1348	1345
Wed Jan 27 14:20:05 2016	1453900805	3	1346	1349	1346
Wed Jan 27 14:20:05 2016	1453900805	3	1385	1388	1385
Wed Jan 27 14:20:05 2016	1453900805	3	1418	1421	1418
Wed Jan 27 14:20:05 2016	1453900805	3	1423	1426	1423
Wed Jan 27 14:20:05 2016	1453900805	3	1456	1459	1455
Wed Jan 27 14:20:05 2016	1453900805	3	1484	1487	1484
Wed Jan 27 14:20:05 2016	1453900805	3	1505	1508	1505
Wed Jan 27 14:20:05 2016	1453900805	3	1532	1535	1532
Wed Jan 27 14:20:05 2016	1453900805	3	1557	1560	1557
Wed Jan 27 14:20:05 2016	1453900805	3	1571	1574	1571
Wed Jan 27 14:20:05 2016	1453900805	3	1605	1609	1605
Wed Jan 27 14:20:05 2016	1453900805	3	1629	1633	1629
Wed Jan 27 14:20:05 2016	1453900805	3	1649	1652	1649
Wed Jan 27 14:20:05 2016	1453900805	3	1675	1679	1675
Wed Jan 27 14:20:05 2016	1453900805	3	1700	1703	1700
Wed Jan 27 14:20:05 2016	1453900805	3	1723	1726	1723
Wed Jan 27 14:20:05 2016	1453900805	3	1742	1746	1742
Wed Jan 27 14:20:05 2016	1453900805	3	1772	1775	1772
Wed Jan 27 14:20:05 2016	1453900805	4	1804	1808	1804
Wed Jan 27 14:20:05 2016	1453900805	4	1815	1818	1815
Wed Jan 27 14:20:05 2016	1453900805	4	1845	1848	1845
Wed Jan 27 14:20:05 2016	1453900805	4	1886	1889	1885
Wed Jan 27 14:20:05 2016	1453900805	4	1904	1908	1904
Wed Jan 27 14:20:05 2016	1453900805	4	1922	1925	1921
Wed Jan 27 14:20:05 2016	1453900805	4	1989	1993	1989
Wed Jan 27 14:20:05 2016	1453900805	4	1991	1994	1990
Wed Jan 27 14:20:05 2016	1453900805	4	2004	2008	2004
Wed Jan 27 14:20:05 2016	1453900805	4	2024	2028	2024
Wed Jan 27 14:20:05 2016	1453900805	4	2082	2086	2082
Wed Jan 27 14:20:05 2016	1453900805	4	2092	2096	2092
Wed Jan 27 14:20:05 2016	1453900805	4	2114	2118	2114
Wed Jan 27 14:20:05 2016	1453900805	4	2115	2119	2115
Wed Jan 27 14:20:05 2016	1453900805	4	2179	2183	2179
Wed Jan 27 14:20:05 2016	1453900805	4	2180	2184	2180
Wed Jan 27 14:20:05 2016	1453900805	4	2209	2214	2209
Wed Jan 27 14:20:05 2016	1453900805	4	2211	2215	2211
Wed Jan 27 14:20:05 2016	1453900805	4	2275	2279	2275
Wed Jan 27 14:20:05 2016	1453900805	4	2276	2281	2276
Wed Jan 27 14:20:05 2016	1453900805	4	2304	2308	2304
Wed Jan 27 14:20:05 2016	1453900805	4	2305	2309	2305
Wed Jan 27 14:21:02 2016	1453900862	0	2339	2339	2339
Wed Jan 27 14:20:41 2016	1453900841	0	2344	2344	2344
Wed Jan 27 14:22:44 2016	1453900964	0	2344	2344	2344
Wed Jan 27 14:22:44 2016	1453900964	0	2348	2348	2348
Wed Jan 27 14:23:22 2016	1453901002	0	2349	2349	2349
Wed Jan 27 14:21:01 2016	1453900861	0	2350	2350	2350
Wed Jan 27 14:21:26 2016	1453900886	0	2351	2351	2351
Wed Jan 27 14:20:41 2016	1453900841	0	2352	2352	2352
Wed Jan 27 14:20:55 2016	1453900855	0	2355	2355	2355
Wed Jan 27 14:21:02 2016	1453900862	0	2355	2355	2355
Wed Jan 27 14:23:13 2016	1453900993	0	2358	2358	2358
Wed Jan 27 14:22:36 2016	1453900956	0	2358	2359	2358
Wed Jan 27 14:22:46 2016	1453900966	0	2359	2359	2359
Wed Jan 27 14:22:48 2016	1453900968	0	2359	2359	2359
Wed Jan 27 14:21:02 2016	1453900862	0	2359	2359	2359
Wed Jan 27 14:22:23 2016	1453900943	0	2360	2360	2360
Wed Jan 27 14:23:29 2016	1453901009	0	2360	2360	2360
Wed Jan 27 14:21:02 2016	1453900862	0	2360	2360	2360
Wed Jan 27 14:22:36 2016	1453900956	0	2361	2361	2361
Wed Jan 27 14:21:26 2016	1453900886	0	2362	2362	2362
Wed Jan 27 14:20:58 2016	1453900858	0	2362	2362	2362
Wed Jan 27 14:20:28 2016	1453900828	0	2363	2363	2362
Wed Jan 27 14:23:13 2016	1453900993	0	2363	2363	2363
Wed Jan 27 14:21:26 2016	1453900886	0	2363	2363	2363
Wed Jan 27 14:22:46 2016	1453900966	0	2364	2364	2364
Wed Jan 27 14:22:28 2016	1453900948	0	2365	2365	2364
Wed Jan 27 14:21:06 2016	1453900866	0	2365	2365	2365
Wed Jan 27 14:23:27 2016	1453901007	0	2365	2365	2365
Wed Jan 27 14:20:57 2016	1453900857	0	2365	2366	2365
Wed Jan 27 14:21:29 2016	1453900889	0	2366	2366	2365
Wed Jan 27 14:23:14 2016	1453900994	0	2366	2366	2366
Wed Jan 27 14:23:29 2016	1453901009	0	2366	2366	2366
Wed Jan 27 14:21:29 2016	1453900889	0	2366	2367	2366
Wed Jan 27 14:22:12 2016	1453900932	0	2366	2367	2366
Wed Jan 27 14:23:36 2016	1453901016	0	2366	2367	2366
Wed Jan 27 14:21:39 2016	1453900899	0	2367	2367	2367
Wed Jan 27 14:22:09 2016	1453900929	0	2367	2367	2367
Wed Jan 27 14:21:31 2016	1453900891	0	2367	2367	2367
Wed Jan 27 14:22:22 2016	1453900942	0	2367	2367	2367
Wed Jan 27 14:20:32 2016	1453900832	0	2368	2368	2367
Wed Jan 27 14:21:28 2016	1453900888	0	2368	2368	2367
Wed Jan 27 14:23:27 2016	1453901007	0	2368	2368	2368
Wed Jan 27 14:21:42 2016	1453900902	0	2368	2368	2368
Wed Jan 27 14:20:11 2016	1453900811	0	2368	2368	2368
Wed Jan 27 14:23:09 2016	1453900989	0	2368	2368	2368
Wed Jan 27 14:23:13 2016	1453900993	0	2368	2368	2368
Wed Jan 27 14:22:07 2016	1453900927	0	2368	2368	2368
Wed Jan 27 14:21:26 2016	1453900886	0	2368	2368	2368
Wed Jan 27 14:22:22 2016	1453900942	0	2368	2369	2368
Wed Jan 27 14:21:02 2016	1453900862	0	2368	2369	2368
Wed Jan 27 14:23:30 2016	1453901010	0	2369	2369	2368
Wed Jan 27 14:23:27 2016	1453901007	0	2369	2369	2369
Wed Jan 27 14:23:20 2016	1453901000	0	2369	2369	2369
Wed Jan 27 14:21:27 2016	1453900887	0	2369	2369	2369
Wed Jan 27 14:22:29 2016	1453900949	0	2369	2369	2369
Wed Jan 27 14:20:05 2016	1453900805	4	2365	2369	2365
Wed Jan 27 14:21:44 2016	1453900904	0	2369	2369	2369
Wed Jan 27 14:21:28 2016	1453900888	0	2369	2369	2369
Wed Jan 27 14:23:13 2016	1453900993	0	2370	2370	2369
Wed Jan 27 14:20:33 2016	1453900833	0	2370	2370	2369
Wed Jan 27 14:23:13 2016	1453900993	0	2370	2370	2370
Wed Jan 27 14:21:42 2016	1453900902	0	2370	2370	2370
Wed Jan 27 14:20:43 2016	1453900843	0	2370	2370	2370
Wed Jan 27 14:20:24 2016	1453900824	0	2370	2370	2370
Wed Jan 27 14:20:23 2016	1453900823	0	2370	2370	2370
Wed Jan 27 14:23:27 2016	1453901007	0	2370	2370	2370
Wed Jan 27 14:22:45 2016	1453900965	0	2370	2370	2370
Wed Jan 27 14:23:12 2016	1453900992	0	2371	2371	2371
Wed Jan 27 14:22:48 2016	1453900968	0	2371	2371	2370
Wed Jan 27 14:22:07 2016	1453900927	0	2371	2371	2371
Wed Jan 27 14:20:39 2016	1453900839	0	2371	2371	2371
Wed Jan 27 14:21:28 2016	1453900888	0	2371	2371	2371
Wed Jan 27 14:21:42 2016	1453900902	0	2371	2371	2371
Wed Jan 27 14:20:33 2016	1453900833	0	2371	2371	2371
Wed Jan 27 14:22:46 2016	1453900966	0	2371	2371	2371
Wed Jan 27 14:20:27 2016	1453900827	0	2371	2371	2371
Wed Jan 27 14:21:07 2016	1453900867	0	2371	2371	2371
Wed Jan 27 14:20:50 2016	1453900850	0	2371	2371	2371
Wed Jan 27 14:22:05 2016	1453900925	0	2372	2372	2371
Wed Jan 27 14:22:29 2016	1453900949	0	2372	2372	2372
Wed Jan 27 14:20:05 2016	1453900805	4	2368	2372	2367
Wed Jan 27 14:22:28 2016	1453900948	0	2372	2372	2372
Wed Jan 27 14:23:28 2016	1453901008	0	2372	2372	2372
Wed Jan 27 14:22:44 2016	1453900964	0	2372	2372	2372
Wed Jan 27 14:20:17 2016	1453900817	0	2372	2372	2372
Wed Jan 27 14:23:38 2016	1453901018	0	2372	2372	2372
Wed Jan 27 14:23:42 2016	1453901022	0	2372	2372	2372
Wed Jan 27 14:23:04 2016	1453900984	0	2372	2372	2372
Wed Jan 27 14:21:42 2016	1453900902	0	2372	2372	2372
Wed Jan 27 14:22:09 2016	1453900929	0	2372	2372	2372
Wed Jan 27 14:20:41 2016	1453900841	0	2372	2373	2372
Wed Jan 27 14:22:36 2016	1453900956	0	2372	2373	2372
Wed Jan 27 14:22:24 2016	1453900944	0	2373	2373	2372
Wed Jan 27 14:20:41 2016	1453900841	0	2373	2373	2373
Wed Jan 27 14:20:35 2016	1453900835	0	2373	2373	2373
Wed Jan 27 14:23:27 2016	1453901007	0	2373	2373	2373
Wed Jan 27 14:20:23 2016	1453900823	0	2373	2373	2373
Wed Jan 27 14:20:32 2016	1453900832	0	2373	2373	2373
Wed Jan 27 14:22:26 2016	1453900946	0	2373	2373	2373
Wed Jan 27 14:20:31 2016	1453900831	0	2373	2373	2373
Wed Jan 27 14:20:26 2016	1453900826	0	2373	2374	2373
Wed Jan 27 14:23:37 2016	1453901017	0	2374	2374	2373
Wed Jan 27 14:20:33 2016	1453900833	0	2374	2374	2374
Wed Jan 27 14:20:33 2016	1453900833	0	2374	2374	2374
Wed Jan 27 14:22:44 2016	1453900964	0	2374	2374	2374
Wed Jan 27 14:22:28 2016	1453900948	0	2374	2374	2374
Wed Jan 27 14:22:08 2016	1453900928	0	2374	2374	2374
Wed Jan 27 14:23:37 2016	1453901017	0	2374	2374	2374
Wed Jan 27 14:23:37 2016	1453901017	0	2374	2374	2374
Wed Jan 27 14:20:41 2016	1453900841	0	2374	2374	2374
Wed Jan 27 14:20:22 2016	1453900822	0	2374	2374	2374
Wed Jan 27 14:22:40 2016	1453900960	0	2374	2374	2374
Wed Jan 27 14:21:38 2016	1453900898	0	2374	2375	2374
Wed Jan 27 14:20:17 2016	1453900817	0	2374	2375	2374
Wed Jan 27 14:21:27 2016	1453900887	0	2374	2375	2374
Wed Jan 27 14:21:00 2016	1453900860	0	2375	2375	2374
Wed Jan 27 14:22:08 2016	1453900928	0	2375	2375	2375
Wed Jan 27 14:22:47 2016	1453900967	0	2375	2375	2375
Wed Jan 27 14:20:17 2016	1453900817	0	2375	2375	2375
Wed Jan 27 14:23:13 2016	1453900993	0	2375	2375	2375
Wed Jan 27 14:22:08 2016	1453900928	0	2375	2375	2375
Wed Jan 27 14:23:35 2016	1453901015	0	2375	2375	2375
Wed Jan 27 14:22:05 2016	1453900925	0	2376	2376	2375
Wed Jan 27 14:21:28 2016	1453900888	0	2376	2376	2375
Wed Jan 27 14:20:24 2016	1453900824	0	2376	2376	2375
Wed Jan 27 14:21:01 2016	1453900861	0	2376	2376	2376
Wed Jan 27 14:23:28 2016	1453901008	0	2376	2376	2376
Wed Jan 27 14:21:42 2016	1453900902	0	2376	2376	2376
Wed Jan 27 14:23:02 2016	1453900982	0	2376	2376	2376
Wed Jan 27 14:22:48 2016	1453900968	0	2376	2376	2376
Wed Jan 27 14:21:00 2016	1453900860	0	2376	2376	2376
Wed Jan 27 14:23:32 2016	1453901012	0	2376	2376	2376
Wed Jan 27 14:21:28 2016	1453900888	0	2376	2376	2376
Wed Jan 27 14:23:42 2016	1453901022	0	2376	2377	2376
Wed Jan 27 14:20:17 2016	1453900817	0	2377	2377	2376
Wed Jan 27 14:22:43 2016	1453900963	0	2377	2377	2376
Wed Jan 27 14:21:40 2016	1453900900	0	2377	2377	2376
Wed Jan 27 14:21:11 2016	1453900871	0	2377	2377	2376
Wed Jan 27 14:23:28 2016	1453901008	0	2377	2377	2377
Wed Jan 27 14:20:29 2016	1453900829	0	2377	2377	2377
Wed Jan 27 14:20:18 2016	1453900818	0	2377	2377	2377
Wed Jan 27 14:23:02 2016	1453900982	0	2377	2377	2377
Wed Jan 27 14:21:11 2016	1453900871	0	2377	2377	2377
Wed Jan 27 14:20:45 2016	1453900845	0	2377	2377	2377
Wed Jan 27 14:20:17 2016	1453900817	0	2377	2377	2377
Wed Jan 27 14:22:42 2016	1453900962	0	2377	2377	2377
Wed Jan 27 14:23:35 2016	1453901015	0	2377	2377	2377
Wed Jan 27 14:21:00 2016	1453900860	0	2377	2377	2377
Wed Jan 27 14:21:02 2016	1453900862	0	2377	2377	2377
Wed Jan 27 14:23:12 2016	1453900992	0	2377	2378	2377
Wed Jan 27 14:22:48 2016	1453900968	0	2377	2378	2377
Wed Jan 27 14:20:52 2016	1453900852	0	2378	2378	2377
Wed Jan 27 14:20:42 2016	1453900842	0	2378	2378	2378
Wed Jan 27 14:20:33 2016	1453900833	0	2378	2378	2378
Wed Jan 27 14:20:17 2016	1453900817	0	2378	2378	2378
Wed Jan 27 14:21:54 2016	1453900914	0	2378	2378	2378
Wed Jan 27 14:22:47 2016	1453900967	0	2378	2378	2378
Wed Jan 27 14:23:27 2016	1453901007	0	2378	2378	2378
Wed Jan 27 14:23:26 2016	1453901006	0	2378	2378	2378
Wed Jan 27 14:21:28 2016	1453900888	0	2378	2378	2378
Wed Jan 27 14:20:58 2016	1453900858	0	2378	2379	2378
Wed Jan 27 14:22:45 2016	1453900965	0	2379	2379	2378
Wed Jan 27 14:21:29 2016	1453900889	0	2379	2379	2378
Wed Jan 27 14:22:36 2016	1453900956	0	2379	2379	2379
Wed Jan 27 14:21:01 2016	1453900861	0	2379	2379	2379
Wed Jan 27 14:20:37 2016	1453900837	0	2379	2379	2379
Wed Jan 27 14:20:37 2016	1453900837	0	2379	2379	2379
Wed Jan 27 14:21:00 2016	1453900860	0	2379	2379	2379
Wed Jan 27 14:20:38 2016	1453900838	0	2379	2379	2379
Wed Jan 27 14:20:15 2016	1453900815	0	2379	2379	2379
Wed Jan 27 14:20:17 2016	1453900817	0	2379	2379	2379
Wed Jan 27 14:20:34 2016	1453900834	0	2379	2379	2379
Wed Jan 27 14:23:13 2016	1453900993	0	2379	2379	2379
Wed Jan 27 14:23:11 2016	1453900991	0	2379	2379	2379
Wed Jan 27 14:21:42 2016	1453900902	0	2379	2379	2379
Wed Jan 27 14:20:17 2016	1453900817	0	2379	2380	2379
Wed Jan 27 14:23:28 2016	1453901008	0	2379	2380	2379
Wed Jan 27 14:20:54 2016	1453900854	0	2379	2380	2379
Wed Jan 27 14:20:37 2016	1453900837	0	2380	2380	2379
Wed Jan 27 14:20:30 2016	1453900830	0	2380	2380	2380
Wed Jan 27 14:20:59 2016	1453900859	0	2380	2380	2380
Wed Jan 27 14:21:29 2016	1453900889	0	2380	2380	2380
Wed Jan 27 14:22:46 2016	1453900966	0	2380	2380	2380
Wed Jan 27 14:22:51 2016	1453900971	0	2380	2380	2380
Wed Jan 27 14:22:27 2016	1453900947	0	2380	2380	2380
Wed Jan 27 14:20:33 2016	1453900833	0	2380	2380	2380
Wed Jan 27 14:22:29 2016	1453900949	0	2380	2380	2380
Wed Jan 27 14:22:07 2016	1453900927	0	2380	2381	2380
Wed Jan 27 14:22:36 2016	1453900956	0	2380	2381	2380
Wed Jan 27 14:21:38 2016	1453900898	0	2380	2381	2380
Wed Jan 27 14:21:40 2016	1453900900	0	2381	2381	2380
Wed Jan 27 14:20:18 2016	1453900818	0	2381	2381	2380
Wed Jan 27 14:20:40 2016	1453900840	0	2381	2381	2380
Wed Jan 27 14:23:22 2016	1453901002	0	2381	2381	2380
Wed Jan 27 14:22:22 2016	1453900942	0	2381	2381	2380
Wed Jan 27 14:21:01 2016	1453900861	0	2381	2381	2381
Wed Jan 27 14:23:37 2016	1453901017	0	2381	2381	2381
Wed Jan 27 14:23:29 2016	1453901009	0	2381	2381	2381
Wed Jan 27 14:20:54 2016	1453900854	0	2381	2381	2381
Wed Jan 27 14:23:37 2016	1453901017	0	2381	2381	2381
Wed Jan 27 14:22:14 2016	1453900934	0	2381	2381	2381
Wed Jan 27 14:23:29 2016	1453901009	0	2381	2381	2381
Wed Jan 27 14:21:00 2016	1453900860	0	2381	2381	2381
Wed Jan 27 14:20:17 2016	1453900817	0	2381	2381	2381
Wed Jan 27 14:23:36 2016	1453901016	0	2381	2381	2381
Wed Jan 27 14:22:34 2016	1453900954	0	2381	2381	2381
Wed Jan 27 14:23:36 2016	1453901016	0	2381	2381	2381
Wed Jan 27 14:20:18 2016	1453900818	0	2381	2381	2381
Wed Jan 27 14:20:17 2016	1453900817	0	2381	2381	2381
Wed Jan 27 14:21:00 2016	1453900860	0	2381	2381	2381
Wed Jan 27 14:20:59 2016	1453900859	0	2381	2381	2381
Wed Jan 27 14:23:19 2016	1453900999	0	2381	2382	2381
Wed Jan 27 14:20:48 2016	1453900848	0	2381	2382	2381
Wed Jan 27 14:22:42 2016	1453900962	0	2382	2382	2381
Wed Jan 27 14:22:47 2016	1453900967	0	2382	2382	2381
Wed Jan 27 14:21:07 2016	1453900867	0	2382	2382	2381
Wed Jan 27 14:20:28 2016	1453900828	0	2382	2382	2381
Wed Jan 27 14:23:12 2016	1453900992	0	2382	2382	2382
Wed Jan 27 14:21:02 2016	1453900862	0	2382	2382	2382
Wed Jan 27 14:20:31 2016	1453900831	0	2382	2382	2382
Wed Jan 27 14:20:31 2016	1453900831	0	2382	2382	2382
Wed Jan 27 14:22:35 2016	1453900955	0	2382	2382	2382
Wed Jan 27 14:24:03 2016	1453901043	0	2382	2382	2382
Wed Jan 27 14:22:48 2016	1453900968	0	2382	2382	2382
Wed Jan 27 14:20:33 2016	1453900833	0	2382	2382	2382
Wed Jan 27 14:21:23 2016	1453900883	0	2382	2382	2382
Wed Jan 27 14:20:34 2016	1453900834	0	2382	2382	2382
Wed Jan 27 14:22:32 2016	1453900952	0	2382	2383	2382
Wed Jan 27 14:20:53 2016	1453900853	0	2382	2383	2382
Wed Jan 27 14:20:28 2016	1453900828	0	2382	2383	2382
Wed Jan 27 14:22:07 2016	1453900927	0	2383	2383	2382
Wed Jan 27 14:22:48 2016	1453900968	0	2383	2383	2382
Wed Jan 27 14:22:47 2016	1453900967	0	2383	2383	2382
Wed Jan 27 14:23:13 2016	1453900993	0	2383	2383	2382
Wed Jan 27 14:22:43 2016	1453900963	0	2383	2383	2383
Wed Jan 27 14:22:31 2016	1453900951	0	2383	2383	2383
Wed Jan 27 14:22:48 2016	1453900968	0	2383	2383	2383
Wed Jan 27 14:21:00 2016	1453900860	0	2383	2383	2383
Wed Jan 27 14:20:42 2016	1453900842	0	2383	2383	2383
Wed Jan 27 14:21:04 2016	1453900864	0	2383	2383	2383
Wed Jan 27 14:20:36 2016	1453900836	0	2383	2383	2383
Wed Jan 27 14:22:47 2016	1453900967	0	2383	2383	2383
Wed Jan 27 14:22:37 2016	1453900957	0	2383	2383	2383
Wed Jan 27 14:22:35 2016	1453900955	0	2383	2383	2383
Wed Jan 27 14:21:41 2016	1453900901	0	2383	2383	2383
Wed Jan 27 14:21:40 2016	1453900900	0	2383	2383	2383
Wed Jan 27 14:23:42 2016	1453901022	0	2383	2383	2383
Wed Jan 27 14:22:45 2016	1453900965	0	2383	2383	2383
Wed Jan 27 14:20:27 2016	1453900827	0	2383	2383	2383
Wed Jan 27 14:23:40 2016	1453901020	0	2383	2383	2383
Wed Jan 27 14:22:22 2016	1453900942	0	2383	2383	2383
Wed Jan 27 14:22:36 2016	1453900956	0	2383	2383	2383
Wed Jan 27 14:21:16 2016	1453900876	0	2383	2383	2383
Wed Jan 27 14:22:23 2016	1453900943	0	2383	2383	2383
Wed Jan 27 14:23:25 2016	1453901005	0	2383	2384	2383
Wed Jan 27 14:22:37 2016	1453900957	0	2383	2384	2383
Wed Jan 27 14:23:12 2016	1453900992	0	2383	2384	2383
Wed Jan 27 14:20:41 2016	1453900841	0	2384	2384	2383
Wed Jan 27 14:21:41 2016	1453900901	0	2384	2384	2383
Wed Jan 27 14:22:40 2016	1453900960	0	2384	2384	2383
Wed Jan 27 14:22:33 2016	1453900953	0	2384	2384	2383
Wed Jan 27 14:22:09 2016	1453900929	0	2384	2384	2384
Wed Jan 27 14:20:58 2016	1453900858	0	2384	2384	2384
Wed Jan 27 14:21:00 2016	1453900860	0	2384	2384	2384
Wed Jan 27 14:22:25 2016	1453900945	0	2384	2384	2384
Wed Jan 27 14:22:12 2016	1453900932	0	2384	2384	2384
Wed Jan 27 14:20:38 2016	1453900838	0	2384	2384	2384
Wed Jan 27 14:21:25 2016	1453900885	0	2384	2384	2384
Wed Jan 27 14:20:36 2016	1453900836	0	2384	2384	2384
Wed Jan 27 14:21:59 2016	1453900919	0	2384	2384	2384
Wed Jan 27 14:20:17 2016	1453900817	0	2384	2384	2384
Wed Jan 27 14:23:42 2016	1453901022	0	2384	2384	2384
Wed Jan 27 14:23:12 2016	1453900992	0	2384	2384	2384
Wed Jan 27 14:21:54 2016	1453900914	0	2384	2384	2384
Wed Jan 27 14:22:34 2016	1453900954	0	2384	2384	2384
Wed Jan 27 14:21:24 2016	1453900884	0	2384	2384	2384
Wed Jan 27 14:22:35 2016	1453900955	0	2384	2384	2384
Wed Jan 27 14:20:40 2016	1453900840	0	2384	2384	2384
Wed Jan 27 14:20:55 2016	1453900855	0	2384	2384	2384
Wed Jan 27 14:21:00 2016	1453900860	0	2384	2384	2384
Wed Jan 27 14:22:45 2016	1453900965	0	2384	2385	2384
Wed Jan 27 14:22:42 2016	1453900962	0	2384	2385	2384
Wed Jan 27 14:23:12 2016	1453900992	0	2384	2385	2384
Wed Jan 27 14:21:05 2016	1453900865	0	2384	2385	2384
Wed Jan 27 14:22:02 2016	1453900922	0	2385	2385	2384
Wed Jan 27 14:20:31 2016	1453900831	0	2385	2385	2384
Wed Jan 27 14:22:16 2016	1453900936	0	2385	2385	2384
Wed Jan 27 14:24:07 2016	1453901047	0	2385	2385	2384
Wed Jan 27 14:21:29 2016	1453900889	0	2385	2385	2385
Wed Jan 27 14:20:35 2016	1453900835	0	2385	2385	2384
Wed Jan 27 14:23:19 2016	1453900999	0	2385	2385	2385
Wed Jan 27 14:20:40 2016	1453900840	0	2385	2385	2385
Wed Jan 27 14:22:09 2016	1453900929	0	2385	2385	2385
Wed Jan 27 14:22:48 2016	1453900968	0	2385	2385	2385
Wed Jan 27 14:21:00 2016	1453900860	0	2385	2385	2385
Wed Jan 27 14:23:03 2016	1453900983	0	2385	2385	2385
Wed Jan 27 14:21:28 2016	1453900888	0	2385	2385	2385
Wed Jan 27 14:22:40 2016	1453900960	0	2385	2385	2385
Wed Jan 27 14:21:00 2016	1453900860	0	2385	2385	2385
Wed Jan 27 14:23:28 2016	1453901008	0	2385	2385	2385
Wed Jan 27 14:20:17 2016	1453900817	0	2385	2385	2385
Wed Jan 27 14:20:33 2016	1453900833	0	2385	2385	2385
Wed Jan 27 14:22:43 2016	1453900963	0	2385	2385	2385
Wed Jan 27 14:20:32 2016	1453900832	0	2385	2385	2385
Wed Jan 27 14:21:56 2016	1453900916	0	2385	2385	2385
Wed Jan 27 14:22:43 2016	1453900963	0	2385	2385	2385
Wed Jan 27 14:23:37 2016	1453901017	0	2385	2385	2385
Wed Jan 27 14:21:41 2016	1453900901	0	2385	2385	2385
Wed Jan 27 14:20:37 2016	1453900837	0	2385	2385	2385
Wed Jan 27 14:22:27 2016	1453900947	0	2385	2385	2385
Wed Jan 27 14:20:54 2016	1453900854	0	2385	2385	2385
Wed Jan 27 14:21:54 2016	1453900914	0	2385	2385	2385
Wed Jan 27 14:20:35 2016	1453900835	0	2385	2386	2385
Wed Jan 27 14:23:28 2016	1453901008	0	2386	2386	2386
Wed Jan 27 14:21:00 2016	1453900860	0	2386	2386	2386
Wed Jan 27 14:20:15 2016	1453900815	0	2386	2386	2386
Wed Jan 27 14:20:54 2016	1453900854	0	2386	2386	2386
Wed Jan 27 14:22:34 2016	1453900954	0	2386	2386	2386
Wed Jan 27 14:20:46 2016	1453900846	0	2386	2386	2386
Wed Jan 27 14:21:01 2016	1453900861	0	2386	2386	2386
Wed Jan 27 14:21:41 2016	1453900901	0	2386	2386	2386
Wed Jan 27 14:22:33 2016	1453900953	0	2386	2386	2386
Wed Jan 27 14:20:28 2016	1453900828	0	2386	2386	2386
Wed Jan 27 14:22:23 2016	1453900943	0	2386	2386	2386
Wed Jan 27 14:22:10 2016	1453900930	0	2386	2386	2386
Wed Jan 27 14:23:29 2016	1453901009	0	2386	2386	2386
Wed Jan 27 14:21:04 2016	1453900864	0	2386	2386	2386
Wed Jan 27 14:20:34 2016	1453900834	0	2386	2386	2386
